ID;name
4f69cd63-989a-4fa5-82ac-1dcf5d5fb5e7;Tank
9fc776e5-ebc8-4cda-ae8b-72523fa1a74b;Engine cover
e22889b6-5b01-4bd6-a6ca-1d91251a39cb;Parts
ce1c5aa6-4834-4f1a-8ea3-892c8d795f69;Wheel
9b0671c5-0313-4618-b368-44f29a7045ef;Tank and Parts
4aea235c-bd3f-43ec-9a96-a2d54a976c32;Others
1fa9fa37-094d-42de-a390-4898130c7486;Body
53030d8b-4b4b-4ce4-9240-aee2f69853f8;Bumper
c176ceea-3bdf-466c-ae16-24593439df86;Parts and Bumper
6a054479-df0b-454f-90ef-81a70fc84158;Body and Bumper
